Fecha,apor_antioquia,apor_centro,apor_oriente,apor_valle,rese_antioquia,rese_centro,rese_oriente,rese_valle,gx_acpm,gx_agua,gx_bagazo,gx_carbon,gx_gas,gx_gas_ni,gx_solar,gx_viento,Demanda Comercial,ONI,Precio Bolsa Nacional
6/25/2017,62.1431,56.1837,32.9325,9.0318,"6,758.5882","3,873.34","3,649.69",497.1633,,142.332,1.561,1.424,15.729,,,,161.129,0.3,67.0853
6/26/2017,128.8031,44.7286,38.4109,9.4578,"6,793.2276","3,879.70","3,656.54",502.8415,,142.408,1.608,1.26,15.922,,,,161.276,0.3,68.1174
6/27/2017,131.2731,57.0343,35.1203,11.9893,"6,829.3396","3,887.64","3,655.20",497.0359,,168.09,1.596,0.771,16.002,,,,186.544,0.3,69.8635
6/28/2017,114.1444,45.7773,30.0988,9.3718,"6,849.1878","3,884.94","3,646.16",492.1412,,172.284,1.634,0.756,15.252,,,,190.007,0.3,67.3241
6/29/2017,71.9004,44.6376,25.7048,10.6523,"6,830.2689","3,875.21","3,643.08",493.9905,0.204,173.565,1.537,1.185,14.871,,,,191.448,0.3,66.2602
6/30/2017,144.8612,45.2478,29.4413,9.6644,"6,866.9646","3,873.55","3,649.09",496.2366,,169.212,1.42,1.215,18.408,,,,190.334,0.3,66.1861
7/1/2017,73.7647,44.5031,74.6835,8.1135,"6,861.3220","3,859.86","3,685.62",494.0985,,163.817,1.352,0.765,14.941,,,,180.966,0.3,66.0804
7/2/2017,60.4443,43.3716,96.2541,7.9566,"6,844.6772","3,858.00","3,709.76",499.37,,141.773,1.513,1.008,17.228,,,,161.609,0.3,64.6734
7/3/2017,59.8292,57.3356,50.7936,7.5322,"6,842.8976","3,862.60","3,709.91",504.3242,,143.213,1.633,0.606,12.927,,,,158.471,0.3,64.5028
7/4/2017,61.5730,52.9530,43.1534,7.5607,"6,822.5166","3,868.91","3,715.66",507.7698,,165.206,1.739,0.631,18.639,,,,186.286,0.3,66.1112
7/5/2017,66.5252,42.1741,35.5958,6.2969,"6,808.7051","3,881.56","3,702.90",501.0502,,167.752,1.844,0.454,18.69,,,,188.836,0.3,64.9094
7/6/2017,61.4310,45.5802,96.6161,5.6164,"6,787.2451","3,886.58","3,734.56",496.4588,,168.369,1.765,0.901,17.955,,,,189.087,0.3,65.6844
7/7/2017,48.9608,50.4545,39.2017,7.2935,"6,754.4966","3,887.54","3,740.01",499.4028,,170.809,1.785,0.826,19.361,,,,192.811,0.3,66.3976
7/8/2017,49.2823,51.0252,44.9730,6.7611,"6,744.8189","3,888.27","3,737.21",500.8353,,166.131,1.899,0.009,16.081,,,,184.175,0.3,65.1283
7/9/2017,50.8343,58.9144,69.3717,6.7736,"6,746.1386","3,896.29","3,762.49",503.733,,147.363,1.799,0.018,15.958,,,,165.165,0.3,67.1065
7/10/2017,45.8670,58.0520,80.0587,7.4714,"6,733.9026","3,907.27","3,791.73",500.5455,,172.888,1.463,0.466,15.8,,,,190.639,0.3,74.4397
7/11/2017,47.0209,56.2287,87.7050,7.4497,"6,712.5795","3,918.75","3,836.20",501.3905,,173.153,1.841,0.668,14.248,,,,189.93,0.3,74.5871
7/12/2017,42.7358,62.9764,102.6099,6.1318,"6,681.0097","3,931.49","3,886.74",503.5391,,167.857,1.845,1.873,13.909,,,,185.509,0.3,66.2362
7/13/2017,44.8528,56.1911,59.6178,5.8858,"6,669.3572","3,934.98","3,892.29",500.4445,,173.486,1.83,0.882,14.339,,,,190.57,0.3,71.084
7/14/2017,53.6542,49.1297,41.6072,5.7311,"6,660.0965","3,932.72","3,896.55",496.3167,,173.341,1.75,1.326,14.272,,,,190.713,0.3,71.185
7/15/2017,75.4236,43.7658,39.8805,5.5126,"6,655.2501","3,927.96","3,903.60",496.0534,,164.986,1.824,0.631,12.484,,,,179.958,0.3,64.6815
7/16/2017,67.7699,43.9883,31.9268,5.5746,"6,642.1906","3,922.00","3,920.12",498.5735,,143.68,1.726,2.092,12.293,,,,159.823,0.3,66.1969
7/17/2017,62.4374,45.1907,39.6015,5.5803,"6,627.3612","3,913.84","3,917.87",500.5097,,168.839,1.774,2.007,13.742,,,,188.064,0.3,69.8285
7/18/2017,108.3026,43.5886,83.1601,5.8787,"6,655.1591","3,906.20","3,943.29",492.1985,,172.055,1.757,2.097,14.203,,,,192.434,0.3,83.2452
7/19/2017,90.2706,83.7435,48.7805,9.9715,"6,679.7660","3,928.84","3,940.28",493.3929,,168.533,1.69,2.55,15.064,,,,190.26,0.3,87.242
7/20/2017,119.7227,56.5082,44.8220,8.9861,"6,724.5780","3,948.81","3,935.71",498.2823,,149.687,2.322,0.727,15.112,,,,167.873,0.3,68.0421
7/21/2017,63.6504,47.6745,31.5243,5.1340,"6,716.3963","3,948.18","3,931.99",490.931,,166.972,1.935,2.822,14.744,,,,186.52,0.3,73.7917
7/22/2017,49.3339,36.0651,41.3798,5.3837,"6,694.6619","3,937.93","3,929.75",491.8875,,163.558,1.834,0.111,16.179,,,,181.778,0.3,65.6809
7/23/2017,46.4507,41.7855,74.0475,5.4186,"6,673.7542","3,933.73","3,958.69",493.4767,,145.815,2.042,0.181,15.652,,,,163.786,0.3,65.2017
7/24/2017,43.5065,44.3824,48.9545,5.3511,"6,642.6506","3,930.67","3,950.38",487.1549,,172.928,1.732,3.431,14.281,,,,192.471,0.3,70.7729
7/25/2017,47.4879,67.9443,142.8721,6.4967,"6,615.0321","3,942.49","4,012.89",484.8237,,174.602,2.124,1.081,15.9,,,,194.12,0.3,77.044
7/26/2017,44.4922,83.6651,80.4046,7.6955,"6,591.7411","3,972.95","4,024.07",482.4623,1.897,171.783,2.104,1.893,15.303,,,,193.647,0.3,72.2153
7/27/2017,43.6020,76.8792,55.8310,7.7383,"6,569.4785","3,999.69","4,013.54",480.2278,,173.165,2.1,4.493,14.599,,,,195.407,0.3,78.9049
7/28/2017,39.2553,67.8071,91.5094,7.6661,"6,538.9849","4,022.30","4,066.81",476.8928,,171.854,1.861,5.017,14.969,,,,194.266,0.3,83.0904
7/29/2017,39.4567,61.0583,60.1156,7.3324,"6,512.1409","4,041.76","4,090.11",476.5236,,163.365,2.041,2.337,15.608,,,,183.623,0.3,72.4912
7/30/2017,41.7242,62.1580,89.1550,7.2754,"6,504.1810","4,059.15","4,141.20",478.5736,,139.865,1.994,1.853,17.19,,,,160.974,0.3,71.7588
7/31/2017,40.0722,75.2354,58.4594,7.0660,"6,476.6346","4,084.52","4,154.06",478.3661,,160.875,1.787,3.057,15.488,,,,181.981,0.3,70.4121
8/1/2017,42.5685,58.7119,45.5907,5.5197,"6,452.5839","4,086.81","4,158.62",471.3817,,165.226,1.656,3.936,14.847,,,,186.796,0.1,93.9265
8/2/2017,42.6405,46.7400,33.0934,5.4109,"6,422.7746","4,078.38","4,154.76",471.3817,,169.435,1.775,6.028,14.169,,,,191.811,0.1,79.3139
8/3/2017,40.9126,42.6890,30.3524,4.2388,"6,393.5632","4,062.58","4,142.66",468.3489,,174.763,2.049,5.514,12.757,,,,195.861,0.1,81.0833
8/4/2017,72.5150,43.0564,77.7429,4.6623,"6,387.6009","4,050.56","4,173.43",469.1062,,171.366,1.896,5.384,13.456,,,,192.177,0.1,67.6805
8/5/2017,41.4145,46.9056,36.6904,4.2970,"6,366.1115","4,043.81","4,164.06",469.9546,,159.84,2.098,3.541,13.363,,,,178.927,0.1,64.764
8/6/2017,38.5417,35.4652,31.6022,4.4259,"6,333.8628","4,035.47","4,171.89",470.9558,,146.551,2.086,2.054,12.884,,,,163.652,0.1,64.3438
8/7/2017,60.6721,40.3902,31.2618,5.0061,"6,328.5034","4,022.40","4,171.22",471.9516,,151.414,2.053,3.11,14.018,,,,170.639,0.1,65.9966
8/8/2017,71.8427,43.7913,45.1086,5.9478,"6,304.2472","4,014.49","4,173.68",471.1258,,176.156,2.152,1.752,16.353,,,,196.448,0.1,70.6456
8/9/2017,66.2803,59.2875,91.6245,9.4151,"6,293.5933","4,018.55","4,208.83",471.336,,172.601,2.036,3.869,15.717,,,,194.248,0.1,68.1105
8/10/2017,56.3400,45.7858,30.7186,7.8492,"6,283.7977","4,016.75","4,176.60",468.9536,,172.898,2.136,3.473,15.287,,,,193.834,0.1,68.2979
8/11/2017,84.6315,31.4984,25.9134,8.6660,"6,296.6518","3,999.59","4,157.00",470.3487,,172.482,2.076,3.924,13.929,,,,193.226,0.1,66.0058
8/12/2017,118.0428,33.0063,25.9990,8.3965,"6,331.6328","3,986.00","4,144.62",473.4323,,160.639,1.93,5.604,12.704,,,,181.781,0.1,69.0364
8/13/2017,50.6472,28.6393,26.9235,6.3558,"6,306.2363","3,973.47","4,147.20",466.1521,,145.558,1.743,4.001,13.253,,,,165.321,0.1,68.6519
8/14/2017,47.4835,25.7730,22.1981,5.3090,"6,273.4179","3,957.69","4,130.65",457.5597,,171.733,1.542,4.48,15.37,,,,193.94,0.1,79.2452
8/15/2017,57.5206,23.4379,21.2108,4.9434,"6,255.1840","3,936.74","4,113.77",448.0719,,171.941,1.552,3.749,19.359,,,,197.253,0.1,85.6497
8/16/2017,82.9143,28.7081,26.9008,6.0264,"6,262.2137","3,922.16","4,100.25",442.1406,,166.543,1.857,5.314,19.547,,,,193.828,0.1,73.9813
8/17/2017,60.4113,23.5930,21.8606,5.7329,"6,240.6324","3,903.65","4,092.29",430.8868,,165.602,2.082,6.705,20.374,,,,197.697,0.1,79.7845
8/18/2017,59.2267,23.1013,22.7042,9.4664,"6,210.2348","3,874.76","4,081.02",434.8899,,171.608,1.877,3.983,19.266,,,,197.574,0.1,97.0437
8/19/2017,59.8630,42.4667,47.0093,9.5319,"6,194.4447","3,875.58","4,094.53",434.94,,160.477,1.801,5.658,14.364,,0,,183.146,0.1,110.7599
8/20/2017,56.8510,52.9042,28.6519,8.1310,"6,170.2838","3,888.82","4,096.11",437.1908,,141.374,1.935,3.961,13.665,,0.017,,161.38,0.1,98.5041
8/21/2017,53.6791,37.7339,26.3461,6.8006,"6,147.4068","3,876.83","4,097.19",436.2959,,145.165,1.756,4.204,12.985,,0.045,,164.229,0.1,107.2872
8/22/2017,47.7988,56.6426,24.0273,6.4198,"6,120.5561","3,872.06","4,080.80",436.9745,,168.799,1.92,5.361,14.747,,0.045,,190.942,0.1,106.5237
8/23/2017,43.8990,39.4426,21.0472,5.8366,"6,093.1699","3,871.25","4,063.10",429.1575,,170.121,2.183,5.177,14.938,,0.044,,192.543,0.1,108.3411
8/24/2017,51.6941,35.6568,60.2423,5.7741,"6,085.2297","3,853.87","4,087.76",421.1489,,164.882,2.145,5.35,19.253,,0.037,,191.746,0.1,116.3123
8/25/2017,45.8211,30.5041,31.7021,4.0813,"6,057.6095","3,836.59","4,087.34",418.641,,163.779,2.108,5.964,20.442,,0.025,,192.463,0.1,113.6664
8/26/2017,62.6761,25.5108,25.0023,4.0818,"6,055.3708","3,807.59","4,094.29",416.9822,,153.078,2.133,9.784,18.644,,0.05,,183.771,0.1,114.7694
8/27/2017,81.7157,27.4639,29.2104,4.8054,"6,064.5904","3,794.77","4,097.07",418.2619,,143.719,2.183,5.784,13.995,,0.049,0.007,165.822,0.1,113.028
8/28/2017,59.8232,30.2844,20.4505,6.0607,"6,054.3010","3,776.59","4,085.45",411.3016,,164.154,2.129,5.824,16.755,,0.043,0.011,188.983,0.1,127.2619
8/29/2017,105.1333,33.3687,20.6482,4.4530,"6,095.7149","3,765.29","4,065.90",405.7935,,164.259,2.05,4.774,19.426,,0.045,0.013,190.634,0.1,134.0528
8/30/2017,95.9396,45.6201,55.8137,5.3872,"6,118.1168","3,784.07","4,074.33",403.7442,,160.916,2.02,10.101,17.407,,0.042,0.022,190.589,0.1,138.5444
8/31/2017,82.8375,44.3484,34.1276,5.1230,"6,118.1508","3,789.75","4,082.65",402.3453,,160.826,2.155,11.832,17.117,,0.056,0.027,192.472,0.1,137.1503
9/1/2017,52.3037,27.2012,26.6455,4.4602,"6,095.0869","3,789.91","4,071.94",398.93,,162.423,2.269,13.535,15.698,,0.051,0.029,194.818,-0.1,143.9669
9/2/2017,56.2726,32.5059,71.6040,3.6023,"6,073.2660","3,791.64","4,094.93",398.7226,,155.702,1.881,13.288,14.417,,0.039,0.031,186.162,-0.1,140.8893
9/3/2017,46.5304,37.3450,34.6962,3.1536,"6,063.2289","3,788.68","4,099.95",398.3297,,135.423,2.253,10.269,16.853,,0.059,0.016,165.313,-0.1,138.2609
9/4/2017,49.1533,27.2149,26.7851,3.3042,"6,031.3720","3,769.95","4,093.33",398.0047,,164.514,1.979,10.765,15.666,,0.056,0.015,193.069,-0.1,140.7954
9/5/2017,71.1184,30.7834,22.6494,3.1483,"6,026.9992","3,758.84","4,073.83",396.3735,,167.575,1.685,10.846,16.103,,0.056,0.015,196.342,-0.1,136.674
9/6/2017,72.9006,29.1979,19.6552,3.3655,"6,013.2489","3,736.65","4,078.05",390.5057,,167.071,1.73,9.375,17.436,,0.054,0.003,195.734,-0.1,139.7801
9/7/2017,82.9691,27.7075,18.7445,4.1710,"6,020.0822","3,726.21","4,064.13",385.5608,,165.039,1.93,9.547,15.923,,0.039,0.001,192.544,-0.1,133.0738
9/8/2017,82.4442,34.6869,28.1962,7.3669,"6,024.0877","3,711.97","4,070.48",378.9968,,161.946,1.742,11.322,14.189,,0.02,0,189.286,-0.1,139.2533
9/9/2017,95.7526,28.0794,24.5624,5.6547,"6,045.7423","3,701.93","4,064.20",382.0049,,151.935,1.824,7.825,14.797,,0.027,0,176.483,-0.1,124.2346
9/10/2017,129.6801,29.3582,32.7183,6.1218,"6,106.1789","3,699.77","4,086.43",385.1103,,135.252,1.834,9.261,13.459,,0.026,0,159.904,-0.1,126.3699
9/11/2017,71.2966,27.1187,27.5074,3.1125,"6,098.0203","3,688.86","4,093.00",374.5262,0.484,156.758,2.147,10.235,18.689,,0.031,0.009,188.423,-0.1,130.4786
9/12/2017,95.5506,21.0869,20.2966,4.4912,"6,115.2247","3,678.94","4,074.74",375.0242,0.367,158.769,2.056,10.125,20.931,0.215,0.034,0.014,192.907,-0.1,124.2409
9/13/2017,97.0773,23.5115,25.3179,7.2574,"6,125.3563","3,666.10","4,070.32",375.3258,,158.133,2.137,12.821,18.069,,0.047,0.002,192.527,-0.1,128.5242
9/14/2017,80.5194,22.7698,22.6708,5.5632,"6,126.4811","3,650.43","4,076.17",372.544,,153.92,2.095,15.332,20.822,,0.044,0,193.151,-0.1,133.759
9/15/2017,110.6473,22.5741,28.2704,13.8695,"6,176.7395","3,647.48","4,057.11",377.7986,,159.679,1.845,12.901,18.698,,0.041,0.003,193.724,-0.1,114.1474
9/16/2017,185.9792,23.1935,29.6195,6.6313,"6,238.4237","3,639.41","4,068.80",374.8737,,148.811,1.989,11.17,22.779,,0.033,,184.859,-0.1,116.7951
9/17/2017,169.2973,27.2483,25.6194,5.5088,"6,297.6555","3,633.40","4,086.61",369.1685,,136.18,1.961,6.164,16.484,,0.042,,160.906,-0.1,113.1904
9/18/2017,69.2751,30.6690,38.8210,5.7792,"6,297.6045","3,631.99","4,083.45",367.3984,0.203,160.323,1.735,12.756,13.902,,0.047,,189.035,-0.1,122.3674
9/19/2017,84.5109,27.5911,22.1706,5.9014,"6,295.2873","3,626.41","4,071.29",368.5505,0.174,166.792,1.831,12.383,12.845,,0.051,,194.152,-0.1,102.1283
9/20/2017,89.9342,22.9613,28.8502,5.3380,"6,302.7281","3,615.41","4,068.80",361.3643,0.183,169.845,1.802,10.069,14.634,,0.049,,196.65,-0.1,112.9227
9/21/2017,61.0880,19.7741,16.1030,4.2695,"6,276.9410","3,604.31","4,058.19",349.6162,,169.956,1.887,12.087,12.785,,0.051,,196.833,-0.1,123.8697
9/22/2017,79.5030,22.8549,16.9534,5.6287,"6,283.8041","3,587.52","4,033.09",350.4915,,169.14,2.006,12.267,12.604,,0.05,,196.138,-0.1,119.9868
9/23/2017,149.1345,20.8079,16.9320,9.8517,"6,342.3017","3,576.77","4,032.19",349.0846,,156.571,1.968,10.091,14.611,,0.044,,183.36,-0.1,123.172
9/24/2017,71.7008,28.2730,33.9271,12.9689,"6,332.7290","3,574.05","4,049.75",351.903,,140.063,1.92,9.878,13.727,,0.048,,165.701,-0.1,113.7336
9/25/2017,52.1716,37.0221,23.9314,7.7854,"6,297.0741","3,571.44","4,041.11",347.2879,,164.953,1.97,10.456,12.61,,0.052,,190.104,-0.1,112.2104
9/26/2017,59.1531,27.9187,19.9255,6.7553,"6,290.6164","3,560.34","4,040.96",343.5736,,165.629,1.973,11.926,12.53,,0.059,,192.188,-0.1,116.0336
9/27/2017,49.9740,23.4605,14.6030,5.2243,"6,260.6186","3,545.67","4,018.14",339.5459,,169.032,1.833,11.717,12.891,,0.061,,195.597,-0.1,111.605
9/28/2017,57.4750,31.5885,33.0567,7.3234,"6,231.3500","3,539.08","4,016.91",334.6322,,168.727,1.719,9.074,13.911,,0.043,,193.542,-0.1,131.8314
9/29/2017,88.2177,33.1321,31.2435,8.9701,"6,218.8596","3,538.05","4,010.07",339.3876,,168.831,1.863,7.041,13.206,,0.043,,191.047,-0.1,109.1561
9/30/2017,102.2690,33.0128,36.0530,8.5336,"6,244.9113","3,526.60","4,015.60",345.065,,156.672,1.765,2.166,17.77,,0.025,,178.469,-0.1,106.2007
10/1/2017,76.3897,28.4827,20.1005,7.5848,"6,245.3745","3,522.65","4,020.36",346.9118,,143.844,1.587,2.384,13.145,,0.044,,161.072,-0.4,106.2381
10/2/2017,113.7063,43.8263,20.5374,9.5825,"6,274.3082","3,542.58","4,008.84",351.2783,,165.661,1.448,4.878,14.291,,0.031,,186.37,-0.4,115.9112
10/3/2017,104.3329,44.7299,18.0312,8.2808,"6,292.2291","3,563.39","3,989.49",347.4513,0.431,160.183,1.752,5.555,21.501,,0.047,0.01,190.002,-0.4,115.4078
10/4/2017,93.0643,60.1638,34.6152,12.6392,"6,320.8444","3,579.31","3,997.26",347.0751,,165.2,1.787,3.727,16.066,,0.04,0.009,187.638,-0.4,119.14
10/5/2017,81.4902,40.6575,23.7802,10.9535,"6,324.9303","3,585.37","3,989.22",343.6701,,163.215,1.75,3.831,17.059,,0.024,0.002,186.699,-0.4,128.5102
10/6/2017,75.5100,31.9889,23.9674,6.8801,"6,323.7266","3,592.69","3,982.86",333.8733,,160.839,1.678,6.777,16.678,,0.04,0,186.437,-0.4,114.751
10/7/2017,63.4947,26.4400,24.6530,5.7055,"6,316.2357","3,584.18","3,987.28",325.8331,,150.891,1.827,8.399,19.879,,0.048,0.009,181.132,-0.4,125.7426
10/8/2017,57.8451,25.4854,18.3014,5.4210,"6,291.6674","3,575.53","3,992.55",323.6617,0,141.972,1.98,5.696,14.878,1.649,0.052,0.011,166.334,-0.4,115.7441
10/9/2017,60.2566,33.4173,17.6607,6.9010,"6,269.0022","3,560.72","3,980.28",322.3027,,166.568,2.207,4.66,16.28,,0.039,0.002,189.85,-0.4,122.9877
10/10/2017,61.9403,43.5996,15.9666,7.4536,"6,250.2310","3,571.11","3,960.42",322.3939,,168.726,2.271,4.943,16.871,,0.045,0.002,192.929,-0.4,120.1816
10/11/2017,91.6068,40.4723,16.6613,6.1423,"6,268.1175","3,565.57","3,946.32",313.9572,,167.783,1.951,5.53,16.401,,0.018,0.003,191.781,-0.4,125.1988
10/12/2017,63.9800,26.5382,13.0162,5.6355,"6,246.6189","3,550.34","3,928.38",313.0469,,170.729,1.801,6.564,15.886,,0.051,0.007,195.126,-0.4,126.0655
10/13/2017,62.6298,26.2590,15.6384,6.4566,"6,228.0792","3,535.46","3,910.62",310.8909,,167.898,1.834,8.689,17.848,,0.034,0.014,196.411,-0.4,134.1379
10/14/2017,67.8267,27.2640,14.0054,5.4087,"6,220.2999","3,536.60","3,881.25",313.7369,,153.704,1.856,11.443,17.164,,0.031,0.016,184.297,-0.4,124.5058
10/15/2017,63.1529,26.0414,16.6336,4.8003,"6,230.4354","3,528.20","3,867.17",312.6847,,134.991,1.962,6.171,21.31,,0.035,0.017,164.563,-0.4,125.3458
10/16/2017,47.6424,26.9984,42.0988,4.7967,"6,185.2610","3,514.47","3,895.32",310.6882,,148.775,2.099,2.55,18.166,,0.044,0.015,171.713,-0.4,123.566
10/17/2017,44.4963,23.9726,24.6318,4.5474,"6,140.8589","3,503.90","3,880.02",308.2236,,165.562,2.074,9.574,21.005,,0.049,0.017,198.369,-0.4,138.0049
10/18/2017,44.5507,21.7839,23.2389,4.9563,"6,113.4896","3,489.63","3,856.05",306.0995,1.479,159.832,2.175,15.095,21.969,,0.042,0.017,200.649,-0.4,153.3403
10/19/2017,47.5015,25.2289,17.1732,7.5638,"6,084.2439","3,472.57","3,832.68",306.7575,,160.525,1.757,14.284,22.368,,0.04,0.02,199.029,-0.4,151.7997
10/20/2017,65.8228,19.2558,15.2010,4.6441,"6,077.1611","3,455.10","3,805.98",301.476,0.396,159.206,1.722,20.07,18.296,,0.041,0.018,199.835,-0.4,157.1143
10/21/2017,66.5024,20.5271,22.3620,6.1928,"6,080.2520","3,439.16","3,782.53",300.1993,0.201,152.634,1.882,17.208,16.586,0.454,0.035,0.031,189.104,-0.4,171.4429
10/22/2017,66.8158,30.3508,38.5079,8.0104,"6,077.7673","3,435.47","3,792.16",303.0433,,132.414,1.935,18.14,14.017,,0.024,0.026,166.639,-0.4,155.9917
10/23/2017,56.4544,25.1927,17.9703,12.9476,"6,058.8479","3,424.25","3,781.56",307.1379,,151.594,1.936,18.23,16.954,,0.037,0.022,188.85,-0.4,166.6983
10/24/2017,47.3819,20.3675,15.0819,18.3410,"6,031.7182","3,414.96","3,756.75",316.4097,0.177,152.011,1.974,19.046,15.951,,0.015,0.017,189.269,-0.4,167.4325
10/25/2017,51.8535,19.3020,16.1174,7.9483,"6,018.4921","3,400.54","3,725.78",312.919,,153.161,2.174,17.473,15.455,,0.031,0.008,188.38,-0.4,168.7769
10/26/2017,100.9364,20.6674,13.1593,8.0936,"6,052.2514","3,383.47","3,698.19",307.8653,,152.551,2.077,18.014,16.99,,0.033,0.003,189.745,-0.4,173.1168
10/27/2017,70.1905,21.7356,12.5502,7.3958,"6,049.4384","3,380.11","3,665.00",303.005,,155.38,1.96,17.077,14.678,,0.054,0.012,189.239,-0.4,166.3642
10/28/2017,94.1027,33.2871,28.3579,11.6938,"6,081.6708","3,383.75","3,652.61",305.1537,,146.311,2.118,13.679,15.657,,0.018,0.008,178.054,-0.4,157.2007
10/29/2017,89.8599,62.0444,70.2169,7.2782,"6,134.5866","3,403.73","3,695.91",303.1533,,124.19,1.893,15.388,15.96,,0.027,0,157.661,-0.4,146.8836
10/30/2017,61.2554,44.8541,40.9761,7.4377,"6,139.4140","3,412.94","3,690.07",300.5242,,150.246,1.844,15.513,15.915,,0.027,0.005,183.623,-0.4,131.012
10/31/2017,78.2887,38.7268,29.1893,6.8136,"6,141.8550","3,422.76","3,672.16",298.4798,0.223,154.33,1.972,13.516,15.926,,0.052,0.011,186.104,-0.4,109.7115
11/1/2017,82.9191,37.0457,20.3070,8.2068,"6,134.3717","3,423.52","3,654.13",299.4723,,159.956,2.302,8.658,18.148,,0.048,0.016,189.593,-0.7,137.2381
11/2/2017,59.0826,43.2961,25.6311,10.4177,"6,113.5392","3,436.14","3,626.83",305.5032,,158.797,2.157,9.483,19.642,,0.055,0.017,193.214,-0.7,135.531
11/3/2017,83.6641,45.7046,20.6942,9.2216,"6,107.4806","3,444.64","3,615.59",305.0605,,156.442,2.17,11.742,18.475,,0.035,0.013,193.267,-0.7,144.7832
11/4/2017,115.6638,57.6161,53.4160,16.3157,"6,133.5682","3,459.98","3,647.82",318.6027,,148.757,1.872,12.828,18.254,,0.024,0.006,182.697,-0.7,137.6014
11/5/2017,65.6815,47.6610,23.6548,9.7195,"6,113.1014","3,482.31","3,658.60",327.2343,,128.104,1.882,11.896,18.451,,0.039,0.004,161.832,-0.7,135.6093
11/6/2017,60.3721,42.7242,20.2933,9.8481,"6,103.1243","3,501.36","3,650.77",330.1677,,132.051,1.754,11.834,18.858,,0.043,0.004,164.626,-0.7,131.8631
11/7/2017,52.8810,31.4599,16.9896,8.8100,"6,076.5437","3,495.61","3,641.34",331.241,,155.756,1.587,14.088,18.481,,0.04,0.006,190.041,-0.7,137.2555
11/8/2017,73.6720,51.3529,16.2760,18.2288,"6,076.3082","3,494.58","3,627.46",340.2943,,158.251,1.109,13.864,18.541,,0.039,0.002,191.902,-0.7,142.9511
11/9/2017,71.4103,50.5724,13.4686,12.9449,"6,074.9434","3,509.43","3,605.98",343.426,,160.278,1.021,9.972,20.442,,0.042,0.003,191.86,-0.7,148.5572
11/10/2017,77.2072,49.6949,15.0846,11.3231,"6,084.8186","3,531.01","3,574.51",341.4092,,163.24,1.512,9.622,17.787,,0.024,0,192.273,-0.7,149.6729
11/11/2017,71.0537,57.2304,22.8871,10.4071,"6,073.3986","3,566.60","3,570.82",339.7895,,154.645,1.517,8.567,17.518,,0.04,0.006,182.392,-0.7,148.5769
11/12/2017,62.5057,44.6639,14.6132,8.7467,"6,068.7322","3,581.85","3,567.12",336.725,,135.643,1.37,6.971,18.295,,0.039,0.017,164.161,-0.7,139.5538
11/13/2017,55.4889,31.7626,13.6510,16.0350,"6,052.9675","3,581.93","3,552.89",345.6994,,141.781,1.431,7.573,18.128,,0.034,0.018,169.017,-0.7,143.609
11/14/2017,75.4787,32.0528,12.8813,22.1485,"6,058.5521","3,570.20","3,543.78",355.4085,,160.257,1.568,10.199,16.495,,0.03,0.002,188.638,-0.7,164.5668
11/15/2017,120.4790,83.8039,19.6622,16.9125,"6,106.5655","3,613.75","3,531.15",357.9731,2.714,153.906,1.275,10.398,19.837,,0.019,0.003,188.235,-0.7,156.6214
11/16/2017,144.3440,80.6470,18.0621,20.6874,"6,172.0285","3,648.56","3,522.94",362.4288,,155.68,1.206,13.186,20.15,,0.027,0.002,190.784,-0.7,156.5745
11/17/2017,105.2846,68.8928,14.0743,46.0854,"6,191.9187","3,670.30","3,518.73",376.9976,,160.868,1.222,8.404,20.308,,0.035,0.002,190.909,-0.7,151.7682
11/18/2017,157.5425,56.4104,17.0751,19.6660,"6,243.4168","3,695.94","3,526.22",379.4274,,149.815,1.379,9.18,18.824,,0.039,0,179.317,-0.7,136.3949
11/19/2017,174.7033,57.2045,20.2435,20.5003,"6,323.8112","3,711.10","3,539.32",384.629,,137.979,1.262,7.034,15.691,,0.031,0,162.116,-0.7,120.5177
11/20/2017,94.8199,106.6592,24.6814,25.3799,"6,320.1580","3,751.37","3,535.72",396.3986,,163.464,1.533,3.758,19.344,,0.033,0.005,188.234,-0.7,104.7367
11/21/2017,73.8106,104.3096,11.7844,21.4416,"6,299.9738","3,777.90","3,525.22",402.3584,,168.552,1.769,2.438,19.684,,0.044,0.011,192.579,-0.7,111.3156
11/22/2017,75.5740,56.6496,11.2668,14.7790,"6,299.2643","3,795.34","3,493.84",402.0628,,165.04,1.576,2.512,23.716,,0.053,0.012,193.613,-0.7,109.321
11/23/2017,71.5220,49.9860,14.1963,16.1544,"6,290.5289","3,795.62","3,481.99",400.1383,,168.298,1.447,4.618,20.001,,0.049,0.021,194.825,-0.7,121.1704
11/24/2017,73.8842,66.1975,24.2415,14.4361,"6,282.2344","3,808.08","3,483.46",399.0833,,166.72,1.262,3.737,20.402,,0.027,0.015,193.267,-0.7,101.5283
11/25/2017,67.3820,54.1812,37.1099,11.0790,"6,269.5957","3,809.70","3,508.06",394.8327,,158.044,1.288,3.657,19.857,,0.042,0.018,183.695,-0.7,97.3133
11/26/2017,63.5436,40.6774,22.0576,11.3651,"6,263.9865","3,813.37","3,521.91",391.9866,0.957,136.462,1.516,5.063,21.689,,0.046,0.035,166.556,-0.7,83.561
